Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,Dependent_Count,Card_Category,Credit_Limit,Personal_loan,Car_Owner,House_Owner,Cust_Satisfaction_Score,Delinquent_Acc,,,
44,F,Uneducated,Selfemployeed,14975,Single,4,Blue,2300,no,no,no,2,0,,,
43,F,Doctorate,Businessman,33634,Married,3,Blue,3647,no,no,no,3,0,,,
39,F,Unknown,Businessman,236089,Single,4,Platinum,34516,yes,no,no,3,0,,,
50,M,High School,Govt,48656,Single,3,Blue,4473,yes,no,no,2,0,,,
58,F,High School,Businessman,31379,Married,0,Blue,5076,no,yes,no,3,0,,,
48,F,Uneducated,White-collar,34996,Married,3,Blue,3616,no,no,no,3,0,,,
55,M,High School,Govt,110487,Married,0,Silver,34516,yes,no,no,1,0,,,
54,F,High School,White-collar,31818,Unknown,2,Blue,1605,no,yes,yes,1,0,,,
39,F,Unknown,Govt,52746,Single,0,Blue,1438.3,no,yes,no,1,0,,,
53,F,High School,Businessman,28349,Single,2,Blue,1931,no,yes,yes,2,0,,,
45,M,Post-Graduate,Selfemployeed,59377,Married,3,Blue,1438.3,no,no,no,3,0,,,
39,F,High School,Selfemployeed,6550,Married,1,Blue,10400,no,yes,yes,1,0,,,
38,M,Graduate,Selfemployeed,74933,Married,3,Blue,2216,no,no,no,1,0,,,
36,F,Graduate,Selfemployeed,21650,Married,1,Blue,11188,no,no,no,1,0,,,
56,M,Graduate,Businessman,140104,Married,3,Blue,18046,no,no,yes,3,0,,,
63,M,Graduate,Selfemployeed,50762,Married,0,Blue,3123,no,no,no,2,0,,,
54,F,Graduate,Retirees,16180,Single,1,Blue,9173,no,no,no,3,0,,,
26,F,Graduate,Blue-collar,34497,Unknown,0,Blue,7776,no,no,yes,3,0,,,
41,F,Graduate,Blue-collar,31916,Unknown,3,Blue,1610,no,yes,yes,3,0,,,
45,F,Graduate,White-collar,20007,Married,3,Blue,1438.3,yes,no,yes,3,0,,,
51,F,High School,Selfemployeed,10206,Single,5,Blue,2464,no,yes,no,1,0,,,
42,M,Graduate,Retirees,104894,Single,3,Blue,2319,no,yes,no,1,0,,,
43,M,Graduate,Govt,97040,Single,2,Blue,1891,no,no,no,3,0,,,
56,M,Graduate,Blue-collar,94347,Single,4,Blue,2808,no,no,no,1,0,,,
33,F,High School,Blue-collar,13694,Single,2,Blue,7231,no,yes,no,1,0,,,
29,F,Graduate,Selfemployeed,2565,Single,1,Blue,3651,no,yes,yes,3,0,,,
38,M,Graduate,Businessman,17090,Married,3,Blue,15124,no,no,yes,1,0,,,
44,M,High School,Retirees,90444,Single,3,Blue,4978,no,no,no,3,0,,,
47,M,Graduate,White-collar,47952,Single,1,Blue,4953,yes,yes,no,3,0,,,
58,F,Unknown,Blue-collar,15331,Married,4,Blue,15405,yes,no,yes,1,0,,,
62,M,Graduate,Blue-collar,59729,Unknown,0,Blue,2078,no,yes,no,3,0,,,
52,M,High School,Retirees,56847,Single,2,Blue,1438.3,no,no,yes,1,0,,,
47,F,Graduate,Selfemployeed,46218,Married,3,Blue,3210,no,yes,no,3,0,,,
46,F,Doctorate,Selfemployeed,13044,Married,2,Blue,14915,yes,yes,yes,1,0,,,
33,M,Post-Graduate,Blue-collar,98018,Married,2,Blue,3742,no,yes,no,2,0,,,
59,M,Graduate,White-collar,118817,Married,0,Silver,34516,no,no,no,2,0,,,
43,M,Post-Graduate,Selfemployeed,48695,Single,4,Blue,13598,yes,no,yes,3,0,,,
40,M,Graduate,Selfemployeed,58257,Married,2,Blue,2992,no,yes,no,1,0,,,
38,F,Doctorate,Businessman,28147,Single,1,Blue,8374,no,no,no,2,0,,,
50,F,Doctorate,Businessman,35362,Married,3,Blue,1801,no,yes,no,2,0,,,
57,F,Post-Graduate,Selfemployeed,50250,Single,3,Blue,2941,yes,yes,yes,2,0,,,
56,M,Uneducated,Businessman,94551,Married,3,Blue,1857,no,no,yes,3,0,,,
58,M,Graduate,Blue-collar,81739,Married,1,Blue,3073,yes,no,no,2,0,,,
55,F,Unknown,Selfemployeed,12568,Single,2,Blue,6905,no,no,yes,1,0,,,
54,F,High School,Selfemployeed,30179,Married,1,Blue,8791,no,no,yes,1,0,,,
47,F,High School,Retirees,15381,Married,3,Blue,5331,no,yes,yes,2,0,,,
55,F,Uneducated,Selfemployeed,27538,Married,0,Blue,4527,no,no,no,3,0,,,
56,M,High School,Businessman,169380,Married,2,Platinum,34516,no,no,yes,3,0,,,
62,F,High School,Businessman,33627,Single,0,Blue,2501,no,no,no,2,0,,,
46,F,Uneducated,Blue-collar,51464,Single,3,Blue,4565,no,yes,yes,2,0,,,
40,M,High School,White-collar,118799,Unknown,2,Blue,15944,no,yes,no,3,0,,,
32,F,Unknown,Blue-collar,10691,Married,2,Blue,6363,no,no,no,1,0,,,
50,F,High School,Blue-collar,30276,Single,2,Blue,3702,no,no,no,1,0,,,
39,F,Uneducated,Selfemployeed,14975,Single,3,Blue,3312,no,no,yes,1,0,,,
51,M,Unknown,Businessman,52383,Married,2,Blue,3119,no,yes,yes,3,0,,,
34,M,Graduate,White-collar,131666,Married,2,Silver,6224,no,no,yes,2,0,,,
53,F,Unknown,Govt,32886,Single,2,Blue,15554,no,yes,no,3,0,,,
55,M,Post-Graduate,Retirees,63651,Single,4,Blue,2111,no,yes,yes,3,0,,,
46,M,Graduate,Blue-collar,73929,Married,3,Blue,1503,no,no,no,2,0,,,
51,M,Graduate,White-collar,73338,Married,2,Blue,6248,no,yes,no,1,0,,,
59,M,Unknown,Businessman,61725,Single,1,Blue,3125,no,no,yes,3,0,,,
44,F,High School,Selfemployeed,14975,Unknown,2,Blue,14302,yes,no,yes,3,0,,,
44,M,High School,Retirees,103914,Married,3,Blue,4587,no,yes,no,3,0,,,
51,M,Graduate,Blue-collar,112201,Married,1,Blue,7169,yes,no,no,1,0,,,
50,F,High School,Selfemployeed,50665,Married,2,Blue,5076,no,yes,yes,3,0,,,
67,F,Unknown,Selfemployeed,14975,Married,0,Gold,3537,yes,no,no,3,0,,,
50,F,Unknown,Retirees,32046,Unknown,1,Blue,8058,no,no,no,1,1,,,
36,M,Graduate,Businessman,72359,Single,2,Blue,9515,no,yes,no,3,1,,,
55,F,Graduate,White-collar,57380,Married,2,Blue,1734,no,yes,yes,3,1,,,
50,F,Uneducated,Selfemployeed,8250,Single,3,Blue,3398,no,no,yes,3,1,,,
58,F,High School,Selfemployeed,6550,Married,2,Blue,8029,no,no,no,2,1,,,
50,M,Graduate,White-collar,118194,Single,2,Blue,9719,no,yes,no,1,1,,,
58,M,Graduate,Businessman,166134,Married,4,Silver,27494,no,yes,no,3,1,,,
51,F,Graduate,Businessman,43385,Married,3,Blue,1645,no,no,no,2,0,,,
49,F,Uneducated,Businessman,20025,Married,2,Blue,2224,no,no,yes,3,0,,,
50,F,Uneducated,Selfemployeed,44566,Married,2,Blue,17126,no,yes,no,1,0,,,
50,M,Graduate,Govt,94105,Single,2,Blue,3006,no,no,yes,2,0,,,
39,F,Uneducated,Retirees,55025,Married,1,Blue,3072,no,yes,yes,3,0,,,
43,F,Uneducated,Govt,43669,Married,4,Blue,1783,no,no,no,3,0,,,
60,F,Graduate,Businessman,38530,Single,2,Blue,11698,no,no,no,3,0,,,
50,F,Unknown,White-collar,18397,Single,3,Blue,8121,no,yes,yes,3,0,,,
58,M,Unknown,White-collar,60091,Single,2,Blue,2802,no,no,no,1,0,,,
45,M,Graduate,Blue-collar,63395,Married,2,Blue,4451,yes,no,yes,3,0,,,
38,F,High School,Businessman,21084,Single,2,Blue,3930,no,no,no,2,0,,,
39,M,Uneducated,Govt,114702,Single,1,Blue,23714,yes,no,yes,3,0,,,
41,M,Graduate,Govt,24222,Married,2,Blue,1438.3,no,no,yes,1,0,,,
31,F,Unknown,Selfemployeed,14975,Married,2,Blue,7646,no,no,no,1,0,,,
49,F,High School,Blue-collar,13297,Married,4,Blue,9642,no,no,no,2,0,,,
25,M,Unknown,Govt,79511,Single,1,Blue,6730,yes,yes,no,3,0,,,
45,F,Graduate,White-collar,37055,Married,4,Blue,2494,no,no,no,3,0,,,
49,M,Uneducated,Selfemployeed,97182,Married,2,Blue,1830,yes,yes,yes,2,0,,,
36,F,Graduate,Govt,27430,Married,4,Blue,2939,no,yes,no,3,0,,,
34,F,Uneducated,Businessman,187499,Single,2,Silver,28564,no,no,no,2,0,,,
,M,Post-Graduate,Blue-collar,114736,Married,2,Blue,18177,no,no,no,2,0,,,
40,M,High School,Retirees,63092,Married,2,Blue,2115,no,no,no,3,0,,,
41,F,Graduate,Govt,57270,Married,3,Blue,34516,no,yes,no,3,0,,,
49,F,Unknown,Blue-collar,24125,Single,2,Blue,2295,yes,yes,yes,1,0,,,
44,F,Graduate,White-collar,28716,Married,3,Silver,32024,no,yes,no,2,0,,,
43,F,Graduate,Retirees,27367,Married,4,Blue,6551,no,yes,no,2,0,,,
51,M,Graduate,Govt,98281,Married,0,Blue,8729,no,no,no,1,0,,,
51,M,Unknown,White-collar,111534,Married,1,Blue,11077,yes,yes,yes,3,0,,,
48,M,Graduate,Blue-collar,70132,Married,4,Blue,1438.3,no,yes,yes,3,0,,,
56,M,Graduate,Retirees,97200,Married,1,Blue,20274,no,yes,yes,1,0,,,
56,F,Unknown,Selfemployeed,11077,Married,2,Blue,14546,no,no,no,3,0,,,
51,M,High School,White-collar,91474,Single,3,Blue,2653,no,yes,yes,2,0,,,
45,M,Doctorate,Retirees,100670,Married,2,Blue,3342,no,no,no,3,0,,,
49,F,Graduate,Selfemployeed,11571,Single,3,Blue,24742,no,no,yes,1,0,,,
43,F,High School,Selfemployeed,14975,Unknown,3,Blue,34516,no,yes,no,2,0,,,
50,M,Unknown,Retirees,64704,Married,4,Blue,1438.3,no,yes,no,2,0,,,
43,M,Uneducated,Govt,76574,Married,2,Blue,2902,no,no,no,1,0,,,
38,F,Unknown,Businessman,199684,Married,3,Blue,3515,no,yes,no,2,0,,,
51,M,Graduate,Retirees,85187,Married,2,Silver,34516,no,yes,yes,3,0,,,
50,F,Unknown,Businessman,209132,Married,2,Gold,23981,no,no,no,3,0,,,
42,F,Uneducated,Govt,49686,Married,2,Blue,5000,yes,no,no,2,0,,,
31,F,Graduate,Govt,40769,Single,0,Silver,21425,no,yes,yes,2,0,,,
44,F,High School,Selfemployeed,45011,Married,2,Blue,9433,no,no,yes,2,0,,,
37,M,Unknown,Retirees,61209,Married,3,Blue,6384,no,no,yes,3,0,,,
46,F,High School,Businessman,25690,Unknown,3,Blue,1696,no,yes,no,3,0,,,
41,M,Graduate,Retirees,74114,Single,4,Blue,3683,no,yes,yes,3,0,,,
50,M,Unknown,Govt,117266,Married,2,Blue,26021,no,yes,no,3,0,,,
52,F,High School,Govt,55378,Married,2,Blue,3636,no,no,no,2,0,,,
37,M,Graduate,White-collar,118384,Single,3,Blue,4982,no,no,yes,1,0,,,
50,M,High School,White-collar,96277,Married,1,Blue,2122,no,no,no,1,0,,,
41,F,Graduate,Selfemployeed,14975,Married,3,Blue,34516,yes,yes,no,3,0,,,
59,F,Graduate,Blue-collar,14071,Single,1,Blue,3117,no,no,yes,1,0,,,
44,F,Graduate,Selfemployeed,34529,Married,2,Blue,7881,no,no,yes,2,0,,,
36,F,Graduate,White-collar,28596,Unknown,2,Blue,2168,no,yes,yes,1,0,,,
48,F,Graduate,Blue-collar,33087,Single,5,Blue,27391,yes,yes,yes,3,0,,,
56,F,High School,Retirees,26679,Married,4,Blue,8995,no,no,no,3,0,,,
34,F,Post-Graduate,Selfemployeed,14347,Married,2,Blue,7051,no,yes,yes,2,0,,,
44,M,Unknown,Govt,101727,Single,2,Blue,3735,no,yes,no,1,0,,,
39,F,Graduate,Businessman,30328,Single,1,Blue,25215,yes,no,no,1,1,,,
63,F,Unknown,Blue-collar,36424,Single,0,Blue,2223,no,yes,no,3,1,,,
56,M,Uneducated,Retirees,79575,Single,1,Blue,2289,no,no,yes,1,1,,,
39,F,Graduate,White-collar,55360,Single,2,Blue,15704,yes,yes,yes,1,1,,,
35,M,Graduate,White-collar,71651,Married,3,Blue,3025,no,yes,no,2,1,,,
52,M,Post-Graduate,Blue-collar,102142,Unknown,1,Silver,33184,no,no,yes,3,1,,,
41,M,Uneducated,Businessman,174445,Married,3,Blue,3304,no,no,no,1,0,,,
38,F,Doctorate,White-collar,28174,Married,1,Blue,5464,yes,yes,no,2,0,,,
38,M,Unknown,Retirees,14698,Married,2,Blue,3672,no,yes,no,2,0,,,
45,F,Graduate,Selfemployeed,51426,Unknown,2,Blue,2675,no,no,yes,2,0,,,
40,M,Post-Graduate,Blue-collar,10006,Married,2,Blue,29963,no,yes,no,1,0,,,
56,F,Graduate,White-collar,44478,Married,1,Blue,8476,no,no,no,1,0,,,
46,F,Graduate,White-collar,27192,Single,3,Blue,2575,no,no,yes,1,0,,,
48,M,Graduate,Blue-collar,105908,Married,4,Blue,2391,no,no,yes,3,0,,,
46,F,High School,Govt,50953,Married,3,Blue,3538,no,no,no,1,0,,,
44,M,Graduate,Businessman,73028,Married,3,Blue,9449,no,no,yes,2,0,,,
50,F,Unknown,Businessman,210388,Single,2,Silver,33905,no,yes,no,1,0,,,
32,M,Uneducated,Blue-collar,95787,Single,1,Blue,2015,no,no,no,3,0,,,
47,F,Post-Graduate,Selfemployeed,5525,Single,2,Blue,5007,yes,no,no,1,0,,,
61,M,Uneducated,Retirees,88945,Married,0,Blue,2765,no,no,no,1,0,,,
47,F,Graduate,Selfemployeed,14975,Married,3,Blue,2536,no,no,yes,2,0,,,
50,F,Graduate,White-collar,35804,Married,2,Blue,6662,no,no,yes,3,0,,,
54,M,Graduate,Businessman,78928,Married,2,Blue,2029,no,no,yes,5,0,,,
50,M,Unknown,White-collar,135484,Married,2,Blue,6224,no,yes,no,2,0,,,
53,F,Graduate,Blue-collar,10860,Married,4,Blue,15970,no,no,yes,3,0,,,
56,M,Unknown,Govt,68885,Unknown,1,Blue,1438.3,no,no,yes,2,0,,,
51,M,Graduate,Selfemployeed,84499,Single,3,Blue,2611,no,no,no,2,0,,,
61,M,Post-Graduate,Selfemployeed,14975,Married,0,Blue,18102,no,yes,no,2,0,,,
29,M,Graduate,Selfemployeed,22624,Married,1,Blue,11922,no,no,no,3,0,,,
39,F,Graduate,Businessman,31896,Single,5,Blue,3273,no,no,no,3,0,,,
41,M,Graduate,Selfemployeed,25901,Married,3,Blue,2566,no,yes,yes,3,0,,,
33,F,Graduate,Selfemployeed,17303,Single,0,Blue,5991,no,yes,no,2,0,,,
47,M,High School,Govt,54849,Single,2,Blue,1964,no,no,no,3,0,,,
51,F,High School,Businessman,16430,Single,3,Blue,5561,no,no,yes,3,0,,,
44,M,Uneducated,White-collar,50884,Married,4,Blue,2836,no,yes,no,3,0,,,
49,M,High School,Businessman,53884,Single,2,Blue,4717,no,no,no,5,0,,,
48,M,Uneducated,White-collar,72129,Married,3,Blue,1819,no,yes,yes,5,0,,,
51,M,Uneducated,Selfemployeed,78519,Married,1,Blue,3734,no,yes,yes,3,0,,,
40,M,Uneducated,Blue-collar,107993,Single,3,Blue,4737,no,no,yes,5,0,,,
44,F,Uneducated,White-collar,40964,Married,2,Blue,15535,no,yes,yes,3,0,,,
60,F,High School,Blue-collar,17420,Married,0,Blue,23959,no,no,no,2,0,,,
62,M,Unknown,White-collar,91429,Single,1,Blue,2293,no,yes,no,2,0,,,
45,F,Graduate,Selfemployeed,14975,Married,4,Blue,7087,no,no,yes,3,0,,,
52,M,Graduate,White-collar,148858,Single,2,Blue,3375,yes,yes,yes,2,0,,,
47,M,High School,Businessman,56188,Married,1,Blue,8082,no,yes,no,5,0,,,
49,F,Uneducated,Selfemployeed,39213,Single,5,Gold,34516,no,no,no,2,0,,,
41,M,Doctorate,White-collar,97099,Married,1,Blue,5543,no,yes,no,2,0,,,
59,F,Graduate,Govt,36855,Single,1,Blue,5965,no,yes,yes,3,0,,,
47,F,High School,White-collar,32188,Single,5,Blue,3657,no,yes,no,3,0,,,
43,F,Graduate,Selfemployeed,14975,Single,3,Blue,5362,no,yes,no,3,0,,,
49,M,Graduate,White-collar,106067,Married,4,Blue,2055,yes,no,yes,5,0,,,
53,F,Graduate,White-collar,30913,Married,1,Blue,6827,no,no,yes,3,0,,,
38,M,Uneducated,Govt,44041,Unknown,1,Blue,1438.3,no,yes,no,5,0,,,
56,M,Graduate,Businessman,186764,Married,1,Gold,23981,no,no,no,2,0,,,
58,M,Graduate,Businessman,214158,Married,3,Platinum,17374,no,yes,yes,3,0,,,
35,F,Unknown,Selfemployeed,9535,Single,3,Blue,8520,no,yes,no,5,0,,,
58,M,Uneducated,White-collar,99827,Single,1,Blue,24287,no,no,no,5,0,,,
61,M,Post-Graduate,Selfemployeed,32607,Married,0,Blue,2111,no,no,yes,5,0,,,
41,F,Graduate,Selfemployeed,43638,Single,2,Blue,1594,no,no,yes,5,0,,,
32,F,Uneducated,Selfemployeed,14975,Single,2,Blue,1438.3,no,yes,no,3,0,,,
55,M,Unknown,Retirees,60513,Single,2,Blue,1438.3,no,no,no,5,0,,,
50,F,Unknown,Govt,41820,Single,2,Blue,6230,yes,no,no,5,0,,,
51,F,Graduate,White-collar,147900,Single,2,Blue,11109,no,yes,yes,3,0,,,
41,F,Uneducated,Retirees,15324,Married,4,Blue,10309,no,no,yes,2,0,,,
36,M,Unknown,Govt,29310,Single,1,Blue,1438.3,no,yes,no,2,0,,,
50,M,Unknown,Blue-collar,105020,Single,2,Blue,7566,no,no,yes,3,0,,,
39,M,Unknown,Businessman,112623,Single,2,Blue,34458,no,no,no,2,0,,,
59,F,High School,Businessman,55343,Single,1,Blue,2374,no,no,no,2,0,,,
51,F,Graduate,Businessman,34427,Single,1,Blue,2053,yes,yes,yes,2,0,,,
47,F,Uneducated,Blue-collar,32820,Unknown,2,Blue,1866,yes,yes,yes,3,0,,,
34,M,Unknown,White-collar,81273,Single,1,Blue,1912,no,no,no,5,0,,,
43,F,Graduate,Businessman,23356,Single,3,Blue,11450,no,no,no,5,0,,,
38,M,Unknown,White-collar,132778,Single,4,Blue,3388,no,no,yes,3,0,,,
32,M,Uneducated,White-collar,44612,Married,1,Blue,2670,no,no,yes,2,0,,,
40,F,High School,Govt,44055,Single,4,Blue,4640,yes,no,no,2,0,,,
34,F,Doctorate,Blue-collar,10575,Single,2,Blue,11106,no,no,no,3,0,,,
29,F,Graduate,Blue-collar,13385,Married,0,Blue,3520,no,yes,no,3,0,,,
43,F,Graduate,Selfemployeed,11719,Married,3,Blue,34516,no,no,yes,3,0,,,
45,M,Graduate,Businessman,108524,Married,4,Blue,34516,yes,no,yes,2,0,,,
63,M,Graduate,Businessman,57470,Married,1,Blue,2748,no,yes,yes,2,0,,,
41,F,Post-Graduate,Businessman,39003,Single,2,Blue,6971,no,no,no,5,0,,,
37,M,Post-Graduate,White-collar,89186,Single,0,Blue,4477,no,no,no,5,0,,,
58,M,Graduate,Blue-collar,30934,Married,2,Blue,1495,yes,yes,yes,3,0,,,
47,F,Unknown,Blue-collar,53052,Single,5,Blue,1855,no,no,no,2,0,,,
50,F,High School,Govt,34263,Married,3,Blue,2999,no,yes,no,5,0,,,
47,M,Graduate,Businessman,52384,Single,2,Blue,18038,no,yes,no,3,0,,,
49,M,High School,Retirees,78452,Married,3,Blue,2222,no,yes,yes,2,0,,,
50,F,High School,Selfemployeed,12783,Married,3,Blue,1982,no,no,no,3,0,,,
36,M,Graduate,Govt,74410,Married,2,Blue,1931,no,no,no,3,1,,,
58,F,Post-Graduate,Selfemployeed,26251,Single,3,Blue,6116,no,no,no,5,1,,,
47,F,Graduate,Blue-collar,34490,Married,2,Blue,4402,no,yes,no,3,1,,,
56,M,Uneducated,Businessman,164425,Married,1,Blue,9761,no,yes,no,3,1,,,
43,M,Uneducated,Blue-collar,95230,Married,3,Blue,24904,no,yes,yes,5,1,,,
39,M,Graduate,Govt,42198,Single,2,Blue,25937,no,no,no,3,0,,,
57,F,Graduate,Govt,39928,Married,3,Blue,6327,no,yes,yes,2,0,,,
40,M,Graduate,White-collar,59746,Married,4,Blue,2281,yes,no,yes,3,0,,,
57,F,Graduate,Retirees,38174,Single,2,Blue,4141,yes,no,yes,3,0,,,
44,M,Graduate,Retirees,65877,Married,3,Blue,2129,no,yes,yes,5,0,,,
31,M,Graduate,Govt,111283,Married,0,Blue,12406,no,yes,yes,5,0,,,
45,F,Post-Graduate,Selfemployeed,53215,Single,4,Blue,1874,no,no,yes,3,0,,,
54,F,Graduate,Selfemployeed,14975,Married,3,Blue,3706,no,no,yes,3,0,,,
50,F,High School,Govt,39966,Single,3,Blue,4726,yes,yes,no,5,0,,,
31,M,Graduate,Blue-collar,36373,Single,2,Blue,2431,no,yes,yes,3,0,,,
37,F,Graduate,Selfemployeed,5225,Single,3,Blue,1438.3,no,yes,no,2,0,,,
63,F,High School,Blue-collar,15663,Single,0,Blue,19044,no,no,yes,5,0,,,
51,F,Graduate,Businessman,210347,Married,2,Blue,3759,no,yes,yes,5,0,,,
45,F,Unknown,Selfemployeed,14975,Single,3,Blue,3728,no,no,yes,1,0,,,
57,M,Graduate,Govt,78605,Unknown,3,Blue,2684,no,yes,yes,1,0,,,
47,F,High School,White-collar,28375,Married,3,Blue,4150,yes,no,yes,3,0,,,
35,F,High School,Businessman,38005,Single,1,Blue,2838,no,yes,yes,1,0,,,
48,F,Graduate,Govt,39687,Single,3,Silver,34516,no,no,no,1,0,,,
65,M,High School,Govt,19097,Single,1,Blue,1737,no,no,no,3,0,,,
55,M,Uneducated,Businessman,63793,Married,3,Blue,1476,no,yes,yes,1,0,,,
52,F,High School,Blue-collar,27800,Single,5,Blue,1438.3,no,no,no,1,0,,,
41,F,Graduate,Selfemployeed,14975,Married,4,Blue,34516,no,yes,no,3,0,,,
45,F,High School,Selfemployeed,14975,Single,0,Blue,4824,no,no,yes,1,0,,,
54,M,Graduate,Blue-collar,97859,Single,2,Blue,2867,no,yes,yes,2,0,,,
26,M,Uneducated,Govt,22424,Single,0,Blue,11741,no,yes,no,3,0,,,
42,M,High School,Govt,32973,Single,3,Blue,34516,no,yes,no,3,0,,,
31,M,Graduate,Blue-collar,66709,Married,0,Blue,2712,no,no,no,3,0,,,
52,F,High School,Businessman,17115,Married,1,Blue,4319,no,no,yes,3,0,,,
41,M,Unknown,Retirees,97792,Married,3,Blue,11238,no,no,no,1,0,,,
44,M,Graduate,Govt,110590,Married,2,Blue,17698,yes,yes,yes,1,0,,,
39,M,Graduate,Blue-collar,10095,Single,2,Blue,19040,no,no,no,3,0,,,
52,F,Unknown,Selfemployeed,59135,Married,1,Blue,2525,no,no,yes,3,0,,,
42,M,Graduate,White-collar,52624,Married,3,Blue,7563,no,no,no,1,0,,,
37,F,Graduate,Selfemployeed,21776,Single,2,Blue,1438.3,no,yes,no,2,0,,,
57,F,High School,Selfemployeed,21664,Single,1,Blue,4469,no,no,yes,1,0,,,
43,F,Graduate,Businessman,104661,Married,3,Blue,6448,no,yes,no,3,0,,,
45,F,Graduate,White-collar,26399,Married,0,Blue,10057,no,yes,no,2,0,,,
57,F,Graduate,Blue-collar,32015,Married,1,Blue,2173,no,no,yes,2,0,,,
43,F,High School,Selfemployeed,26410,Single,5,Blue,2263,no,no,no,3,0,,,
64,F,Graduate,Retirees,26738,Single,0,Blue,1836,no,yes,no,3,0,,,
43,F,Uneducated,White-collar,34028,Single,2,Blue,1663,no,no,no,3,0,,,
47,F,Graduate,Retirees,42620,Unknown,3,Blue,7925,no,yes,yes,2,0,,,
57,F,Graduate,Retirees,44413,Married,2,Blue,4066,no,no,no,3,0,,,
36,F,Uneducated,Retirees,56905,Unknown,4,Blue,9396,no,no,yes,3,0,,,
58,F,Unknown,Retirees,17037,Married,2,Blue,6175,no,no,no,2,0,,,
38,M,Unknown,Retirees,60291,Married,2,Blue,8671,yes,no,yes,3,0,,,
54,F,Uneducated,Businessman,36568,Single,3,Blue,22224,yes,no,yes,2,0,,,
26,F,Uneducated,White-collar,38520,Single,0,Blue,1790,yes,yes,yes,2,0,,,
43,F,Graduate,White-collar,34479,Single,3,Blue,1677,no,no,yes,1,0,,,
52,F,Graduate,Blue-collar,38225,Married,3,Blue,4602,yes,no,no,3,0,,,
53,F,Uneducated,Blue-collar,12170,Single,3,Blue,22322,no,no,no,3,0,,,
52,M,High School,Govt,74932,Married,4,Blue,3046,no,no,no,2,0,,,
41,M,Graduate,Businessman,107085,Single,3,Blue,2490,no,yes,no,3,0,,,
46,F,Unknown,White-collar,45683,Single,4,Blue,4143,no,no,no,3,0,,,
40,F,Doctorate,Retirees,16877,Married,3,Blue,11067,no,no,yes,1,0,,,
49,F,High School,Selfemployeed,12937,Married,3,Blue,9343,no,yes,no,3,0,,,
40,F,High School,Retirees,31740,Unknown,3,Blue,3547,no,yes,no,3,0,,,
43,M,High School,Blue-collar,63080,Married,2,Blue,18862,no,no,yes,1,0,,,
45,M,Post-Graduate,Blue-collar,93901,Married,3,Blue,2999,no,yes,no,3,0,,,
44,F,Graduate,Businessman,19483,Single,2,Blue,3050,no,no,yes,2,0,,,
51,F,Doctorate,Businessman,26154,Single,0,Blue,1929,no,yes,yes,1,0,,,
35,M,High School,Selfemployeed,75603,Married,1,Blue,1734,no,yes,yes,3,0,,,
36,F,Unknown,White-collar,26185,Single,5,Blue,5116,no,no,yes,3,0,,,
53,F,Post-Graduate,Govt,15211,Married,3,Blue,1709,no,yes,no,1,0,,,
43,M,High School,Blue-collar,108066,Married,3,Blue,16950,no,no,yes,3,0,,,
60,F,Graduate,Businessman,20481,Married,0,Blue,17884,no,no,no,3,0,,,
48,F,Uneducated,Retirees,40661,Single,5,Blue,34516,no,no,yes,3,0,,,
34,F,High School,Govt,59396,Married,0,Blue,2492,no,no,no,3,0,,,
41,F,Graduate,Govt,35049,Married,3,Silver,34516,no,no,yes,2,0,,,
44,M,High School,Selfemployeed,107870,Married,3,Blue,2136,yes,yes,no,3,0,,,
56,M,Doctorate,Businessman,66837,Married,1,Blue,28253,no,no,no,2,0,,,
52,F,Uneducated,White-collar,177883,Single,2,Silver,29663,no,no,yes,2,0,,,
46,M,Graduate,Retirees,59996,Single,4,Blue,12944,no,no,yes,3,0,,,
48,M,High School,Selfemployeed,48236,Single,3,Blue,6968,no,yes,yes,1,0,,,
41,F,High School,Govt,25004,Married,1,Blue,3088,no,no,yes,3,0,,,
51,F,Unknown,Businessman,21247,Single,2,Blue,15279,no,yes,no,2,0,,,
51,F,Unknown,Retirees,37017,Single,2,Blue,5719,no,no,yes,3,0,,,
61,F,Graduate,Businessman,24280,Married,1,Blue,3184,no,yes,yes,2,0,,,
32,M,High School,Selfemployeed,14975,Married,1,Blue,3664,no,yes,yes,3,0,,,
59,F,Graduate,Govt,24927,Married,0,Blue,1452,no,yes,no,3,0,,,
36,M,Doctorate,Retirees,69192,Married,2,Blue,6615,no,no,yes,1,0,,,
46,M,Post-Graduate,Blue-collar,10082,Married,4,Blue,11975,no,no,no,3,0,,,
51,F,Post-Graduate,Govt,40513,Married,4,Blue,24016,no,yes,no,3,0,,,
52,M,Doctorate,Govt,58590,Single,5,Blue,7464,no,yes,yes,3,0,,,
43,M,Graduate,White-collar,117878,Married,3,Blue,5735,no,yes,yes,2,0,,,
39,M,Graduate,White-collar,45354,Married,3,Blue,8919,yes,no,yes,1,0,,,
39,M,Uneducated,Blue-collar,108177,Single,2,Gold,15987,yes,yes,yes,2,0,,,
47,F,Doctorate,Govt,52132,Single,3,Blue,2712,no,no,no,3,0,,,
36,F,Unknown,Businessman,30424,Married,0,Blue,3052,no,no,yes,3,0,,,
51,F,High School,Selfemployeed,14975,Married,1,Blue,3454,no,yes,no,3,0,,,
48,F,Graduate,Govt,32371,Married,3,Blue,1848,no,yes,yes,3,0,,,
